value, var1, var2, var3, var4, var5, var6, var7, var8, var9, var10, var11, var12, var13, var14, var15, var16, var17, var18, var19,var20
11840.59871,-23,-26,-27,-24,-15,-7,-10,-26,-38,0,-36,-26,-18,-9,-22,-25,-32,-25,-35,-41
11808.59871,-32,-23,-26,-27,-24,-15,-7,-10,-26,-38,0,-36,-26,-18,-9,-22,-25,-32,-25,-35
12027.59871,219,-32,-23,-26,-27,-24,-15,-7,-10,-26,-38,0,-36,-26,-18,-9,-22,-25,-32,-25
11990.59871,-37,219,-32,-23,-26,-27,-24,-15,-7,-10,-26,-38,0,-36,-26,-18,-9,-22,-25,-32
11965.59871,-25,-37,219,-32,-23,-26,-27,-24,-15,-7,-10,-26,-38,0,-36,-26,-18,-9,-22,-25
11952.59871,-13,-25,-37,219,-32,-23,-26,-27,-24,-15,-7,-10,-26,-38,0,-36,-26,-18,-9,-22
11927.59871,-25,-13,-25,-37,219,-32,-23,-26,-27,-24,-15,-7,-10,-26,-38,0,-36,-26,-18,-9
12137.59871,210,-25,-13,-25,-37,219,-32,-23,-26,-27,-24,-15,-7,-10,-26,-38,0,-36,-26,-18
12123.59871,-14,210,-25,-13,-25,-37,219,-32,-23,-26,-27,-24,-15,-7,-10,-26,-38,0,-36,-26
12096.59871,-27,-14,210,-25,-13,-25,-37,219,-32,-23,-26,-27,-24,-15,-7,-10,-26,-38,0,-36
12073.59871,-23,-27,-14,210,-25,-13,-25,-37,219,-32,-23,-26,-27,-24,-15,-7,-10,-26,-38,0
12044.59871,-29,-23,-27,-14,210,-25,-13,-25,-37,219,-32,-23,-26,-27,-24,-15,-7,-10,-26,-38
12021.59871,-23,-29,-23,-27,-14,210,-25,-13,-25,-37,219,-32,-23,-26,-27,-24,-15,-7,-10,-26
11988.59871,-33,-23,-29,-23,-27,-14,210,-25,-13,-25,-37,219,-32,-23,-26,-27,-24,-15,-7,-10
11969.59871,-19,-33,-23,-29,-23,-27,-14,210,-25,-13,-25,-37,219,-32,-23,-26,-27,-24,-15,-7
11948.59871,-21,-19,-33,-23,-29,-23,-27,-14,210,-25,-13,-25,-37,219,-32,-23,-26,-27,-24,-15
11930.59871,-18,-21,-19,-33,-23,-29,-23,-27,-14,210,-25,-13,-25,-37,219,-32,-23,-26,-27,-24
11907.59871,-23,-18,-21,-19,-33,-23,-29,-23,-27,-14,210,-25,-13,-25,-37,219,-32,-23,-26,-27
12041.54397,133.9452594,-23,-18,-21,-19,-33,-23,-29,-23,-27,-14,210,-25,-13,-25,-37,219,-32,-23,-26
12022.54397,-19,133.9452594,-23,-18,-21,-19,-33,-23,-29,-23,-27,-14,210,-25,-13,-25,-37,219,-32,-23
12009.54397,-13,-19,133.9452594,-23,-18,-21,-19,-33,-23,-29,-23,-27,-14,210,-25,-13,-25,-37,219,-32
11988.54397,-21,-13,-19,133.9452594,-23,-18,-21,-19,-33,-23,-29,-23,-27,-14,210,-25,-13,-25,-37,219
11974.54397,-14,-21,-13,-19,133.9452594,-23,-18,-21,-19,-33,-23,-29,-23,-27,-14,210,-25,-13,-25,-37
12100.54397,126,-14,-21,-13,-19,133.9452594,-23,-18,-21,-19,-33,-23,-29,-23,-27,-14,210,-25,-13,-25
12288.30937,187.765403,126,-14,-21,-13,-19,133.9452594,-23,-18,-21,-19,-33,-23,-29,-23,-27,-14,210,-25,-13
12252.30937,-36,187.765403,126,-14,-21,-13,-19,133.9452594,-23,-18,-21,-19,-33,-23,-29,-23,-27,-14,210,-25
12234.30937,-18,-36,187.765403,126,-14,-21,-13,-19,133.9452594,-23,-18,-21,-19,-33,-23,-29,-23,-27,-14,210
12217.30937,-17,-18,-36,187.765403,126,-14,-21,-13,-19,133.9452594,-23,-18,-21,-19,-33,-23,-29,-23,-27,-14
12191.30937,-26,-17,-18,-36,187.765403,126,-14,-21,-13,-19,133.9452594,-23,-18,-21,-19,-33,-23,-29,-23,-27
12177.30937,-14,-26,-17,-18,-36,187.765403,126,-14,-21,-13,-19,133.9452594,-23,-18,-21,-19,-33,-23,-29,-23
12155.30937,-22,-14,-26,-17,-18,-36,187.765403,126,-14,-21,-13,-19,133.9452594,-23,-18,-21,-19,-33,-23,-29
12124.30937,-31,-22,-14,-26,-17,-18,-36,187.765403,126,-14,-21,-13,-19,133.9452594,-23,-18,-21,-19,-33,-23
12098.30937,-26,-31,-22,-14,-26,-17,-18,-36,187.765403,126,-14,-21,-13,-19,133.9452594,-23,-18,-21,-19,-33
12186.30937,88,-26,-31,-22,-14,-26,-17,-18,-36,187.765403,126,-14,-21,-13,-19,133.9452594,-23,-18,-21,-19
12155.30937,-31,88,-26,-31,-22,-14,-26,-17,-18,-36,187.765403,126,-14,-21,-13,-19,133.9452594,-23,-18,-21
12108.30937,-47,-31,88,-26,-31,-22,-14,-26,-17,-18,-36,187.765403,126,-14,-21,-13,-19,133.9452594,-23,-18
12077.30937,-31,-47,-31,88,-26,-31,-22,-14,-26,-17,-18,-36,187.765403,126,-14,-21,-13,-19,133.9452594,-23
12057.30937,-20,-31,-47,-31,88,-26,-31,-22,-14,-26,-17,-18,-36,187.765403,126,-14,-21,-13,-19,133.9452594
12030.30937,-27,-20,-31,-47,-31,88,-26,-31,-22,-14,-26,-17,-18,-36,187.765403,126,-14,-21,-13,-19
12001.30937,-29,-27,-20,-31,-47,-31,88,-26,-31,-22,-14,-26,-17,-18,-36,187.765403,126,-14,-21,-13
11957.30937,-44,-29,-27,-20,-31,-47,-31,88,-26,-31,-22,-14,-26,-17,-18,-36,187.765403,126,-14,-21
11916.30937,-41,-44,-29,-27,-20,-31,-47,-31,88,-26,-31,-22,-14,-26,-17,-18,-36,187.765403,126,-14
11896.30937,-20,-41,-44,-29,-27,-20,-31,-47,-31,88,-26,-31,-22,-14,-26,-17,-18,-36,187.765403,126
11883.30937,-13,-20,-41,-44,-29,-27,-20,-31,-47,-31,88,-26,-31,-22,-14,-26,-17,-18,-36,187.765403
11866.30937,-17,-13,-20,-41,-44,-29,-27,-20,-31,-47,-31,88,-26,-31,-22,-14,-26,-17,-18,-36
11844.30937,-22,-17,-13,-20,-41,-44,-29,-27,-20,-31,-47,-31,88,-26,-31,-22,-14,-26,-17,-18
11804.30937,-40,-22,-17,-13,-20,-41,-44,-29,-27,-20,-31,-47,-31,88,-26,-31,-22,-14,-26,-17
11771.30937,-33,-40,-22,-17,-13,-20,-41,-44,-29,-27,-20,-31,-47,-31,88,-26,-31,-22,-14,-26
11897.99662,126.6872521,-33,-40,-22,-17,-13,-20,-41,-44,-29,-27,-20,-31,-47,-31,88,-26,-31,-22,-14
11877.99662,-20,126.6872521,-33,-40,-22,-17,-13,-20,-41,-44,-29,-27,-20,-31,-47,-31,88,-26,-31,-22
11859.99662,-18,-20,126.6872521,-33,-40,-22,-17,-13,-20,-41,-44,-29,-27,-20,-31,-47,-31,88,-26,-31
11843.99662,-16,-18,-20,126.6872521,-33,-40,-22,-17,-13,-20,-41,-44,-29,-27,-20,-31,-47,-31,88,-26
11827.99662,-16,-16,-18,-20,126.6872521,-33,-40,-22,-17,-13,-20,-41,-44,-29,-27,-20,-31,-47,-31,88
11808.99662,-19,-16,-16,-18,-20,126.6872521,-33,-40,-22,-17,-13,-20,-41,-44,-29,-27,-20,-31,-47,-31
11780.99662,-28,-19,-16,-16,-18,-20,126.6872521,-33,-40,-22,-17,-13,-20,-41,-44,-29,-27,-20,-31,-47
11768.99662,-12,-28,-19,-16,-16,-18,-20,126.6872521,-33,-40,-22,-17,-13,-20,-41,-44,-29,-27,-20,-31
11752.99662,-16,-12,-28,-19,-16,-16,-18,-20,126.6872521,-33,-40,-22,-17,-13,-20,-41,-44,-29,-27,-20
11736.99662,-16,-16,-12,-28,-19,-16,-16,-18,-20,126.6872521,-33,-40,-22,-17,-13,-20,-41,-44,-29,-27
11719.99662,-17,-16,-16,-12,-28,-19,-16,-16,-18,-20,126.6872521,-33,-40,-22,-17,-13,-20,-41,-44,-29
11716.99662,-3,-17,-16,-16,-12,-28,-19,-16,-16,-18,-20,126.6872521,-33,-40,-22,-17,-13,-20,-41,-44
11712.99662,-4,-3,-17,-16,-16,-12,-28,-19,-16,-16,-18,-20,126.6872521,-33,-40,-22,-17,-13,-20,-41
11706.99662,-6,-4,-3,-17,-16,-16,-12,-28,-19,-16,-16,-18,-20,126.6872521,-33,-40,-22,-17,-13,-20
11703.99662,-3,-6,-4,-3,-17,-16,-16,-12,-28,-19,-16,-16,-18,-20,126.6872521,-33,-40,-22,-17,-13
11700.99662,-3,-3,-6,-4,-3,-17,-16,-16,-12,-28,-19,-16,-16,-18,-20,126.6872521,-33,-40,-22,-17
11699.99662,-1,-3,-3,-6,-4,-3,-17,-16,-16,-12,-28,-19,-16,-16,-18,-20,126.6872521,-33,-40,-22
11698.99662,-1,-1,-3,-3,-6,-4,-3,-17,-16,-16,-12,-28,-19,-16,-16,-18,-20,126.6872521,-33,-40
11696.99662,-2,-1,-1,-3,-3,-6,-4,-3,-17,-16,-16,-12,-28,-19,-16,-16,-18,-20,126.6872521,-33
11696.99662,0,-2,-1,-1,-3,-3,-6,-4,-3,-17,-16,-16,-12,-28,-19,-16,-16,-18,-20,126.6872521
11693.99662,-3,0,-2,-1,-1,-3,-3,-6,-4,-3,-17,-16,-16,-12,-28,-19,-16,-16,-18,-20
11693.99662,0,-3,0,-2,-1,-1,-3,-3,-6,-4,-3,-17,-16,-16,-12,-28,-19,-16,-16,-18
11693.99662,0,0,-3,0,-2,-1,-1,-3,-3,-6,-4,-3,-17,-16,-16,-12,-28,-19,-16,-16
11693.99662,0,0,0,-3,0,-2,-1,-1,-3,-3,-6,-4,-3,-17,-16,-16,-12,-28,-19,-16
11690.99662,-3,0,0,0,-3,0,-2,-1,-1,-3,-3,-6,-4,-3,-17,-16,-16,-12,-28,-19
11689.99662,-1,-3,0,0,0,-3,0,-2,-1,-1,-3,-3,-6,-4,-3,-17,-16,-16,-12,-28
11686.99662,-3,-1,-3,0,0,0,-3,0,-2,-1,-1,-3,-3,-6,-4,-3,-17,-16,-16,-12
11685.99662,-1,-3,-1,-3,0,0,0,-3,0,-2,-1,-1,-3,-3,-6,-4,-3,-17,-16,-16
11680.99662,-5,-1,-3,-1,-3,0,0,0,-3,0,-2,-1,-1,-3,-3,-6,-4,-3,-17,-16
11680.99662,0,-5,-1,-3,-1,-3,0,0,0,-3,0,-2,-1,-1,-3,-3,-6,-4,-3,-17
11680.99662,0,0,-5,-1,-3,-1,-3,0,0,0,-3,0,-2,-1,-1,-3,-3,-6,-4,-3
11679.99662,-1,0,0,-5,-1,-3,-1,-3,0,0,0,-3,0,-2,-1,-1,-3,-3,-6,-4
11676.99662,-3,-1,0,0,-5,-1,-3,-1,-3,0,0,0,-3,0,-2,-1,-1,-3,-3,-6
11674.99662,-2,-3,-1,0,0,-5,-1,-3,-1,-3,0,0,0,-3,0,-2,-1,-1,-3,-3
11674.99662,0,-2,-3,-1,0,0,-5,-1,-3,-1,-3,0,0,0,-3,0,-2,-1,-1,-3
11674.99662,0,0,-2,-3,-1,0,0,-5,-1,-3,-1,-3,0,0,0,-3,0,-2,-1,-1
11674.99662,0,0,0,-2,-3,-1,0,0,-5,-1,-3,-1,-3,0,0,0,-3,0,-2,-1
11674.99662,0,0,0,0,-2,-3,-1,0,0,-5,-1,-3,-1,-3,0,0,0,-3,0,-2
11671.99662,-3,0,0,0,0,-2,-3,-1,0,0,-5,-1,-3,-1,-3,0,0,0,-3,0
11667.99662,-4,-3,0,0,0,0,-2,-3,-1,0,0,-5,-1,-3,-1,-3,0,0,0,-3
11667.99662,0,-4,-3,0,0,0,0,-2,-3,-1,0,0,-5,-1,-3,-1,-3,0,0,0
11667.99662,0,0,-4,-3,0,0,0,0,-2,-3,-1,0,0,-5,-1,-3,-1,-3,0,0
11667.99662,0,0,0,-4,-3,0,0,0,0,-2,-3,-1,0,0,-5,-1,-3,-1,-3,0
11664.99662,-3,0,0,0,-4,-3,0,0,0,0,-2,-3,-1,0,0,-5,-1,-3,-1,-3
11663.99662,-1,-3,0,0,0,-4,-3,0,0,0,0,-2,-3,-1,0,0,-5,-1,-3,-1
11661.99662,-2,-1,-3,0,0,0,-4,-3,0,0,0,0,-2,-3,-1,0,0,-5,-1,-3
11661.99662,0,-2,-1,-3,0,0,0,-4,-3,0,0,0,0,-2,-3,-1,0,0,-5,-1
11658.99662,-3,0,-2,-1,-3,0,0,0,-4,-3,0,0,0,0,-2,-3,-1,0,0,-5
11656.99662,-2,-3,0,-2,-1,-3,0,0,0,-4,-3,0,0,0,0,-2,-3,-1,0,0
11653.99662,-3,-2,-3,0,-2,-1,-3,0,0,0,-4,-3,0,0,0,0,-2,-3,-1,0
11652.99662,-1,-3,-2,-3,0,-2,-1,-3,0,0,0,-4,-3,0,0,0,0,-2,-3,-1
11650.99662,-2,-1,-3,-2,-3,0,-2,-1,-3,0,0,0,-4,-3,0,0,0,0,-2,-3
11648.99662,-2,-2,-1,-3,-2,-3,0,-2,-1,-3,0,0,0,-4,-3,0,0,0,0,-2
11646.99662,-2,-2,-2,-1,-3,-2,-3,0,-2,-1,-3,0,0,0,-4,-3,0,0,0,0
11642.99662,-4,-2,-2,-2,-1,-3,-2,-3,0,-2,-1,-3,0,0,0,-4,-3,0,0,0
11637.99662,-5,-4,-2,-2,-2,-1,-3,-2,-3,0,-2,-1,-3,0,0,0,-4,-3,0,0
11635.99662,-2,-5,-4,-2,-2,-2,-1,-3,-2,-3,0,-2,-1,-3,0,0,0,-4,-3,0
11633.99662,-2,-2,-5,-4,-2,-2,-2,-1,-3,-2,-3,0,-2,-1,-3,0,0,0,-4,-3
11632.99662,-1,-2,-2,-5,-4,-2,-2,-2,-1,-3,-2,-3,0,-2,-1,-3,0,0,0,-4
11632.99662,0,-1,-2,-2,-5,-4,-2,-2,-2,-1,-3,-2,-3,0,-2,-1,-3,0,0,0
11630.99662,-2,0,-1,-2,-2,-5,-4,-2,-2,-2,-1,-3,-2,-3,0,-2,-1,-3,0,0
11630.99662,0,-2,0,-1,-2,-2,-5,-4,-2,-2,-2,-1,-3,-2,-3,0,-2,-1,-3,0
11628.99662,-2,0,-2,0,-1,-2,-2,-5,-4,-2,-2,-2,-1,-3,-2,-3,0,-2,-1,-3
11626.99662,-2,-2,0,-2,0,-1,-2,-2,-5,-4,-2,-2,-2,-1,-3,-2,-3,0,-2,-1
11626.99662,0,-2,-2,0,-2,0,-1,-2,-2,-5,-4,-2,-2,-2,-1,-3,-2,-3,0,-2
11625.99662,-1,0,-2,-2,0,-2,0,-1,-2,-2,-5,-4,-2,-2,-2,-1,-3,-2,-3,0
11623.99662,-2,-1,0,-2,-2,0,-2,0,-1,-2,-2,-5,-4,-2,-2,-2,-1,-3,-2,-3
11622.99662,-1,-2,-1,0,-2,-2,0,-2,0,-1,-2,-2,-5,-4,-2,-2,-2,-1,-3,-2
11621.99662,-1,-1,-2,-1,0,-2,-2,0,-2,0,-1,-2,-2,-5,-4,-2,-2,-2,-1,-3
11619.99662,-2,-1,-1,-2,-1,0,-2,-2,0,-2,0,-1,-2,-2,-5,-4,-2,-2,-2,-1
11619.99662,0,-2,-1,-1,-2,-1,0,-2,-2,0,-2,0,-1,-2,-2,-5,-4,-2,-2,-2
11618.99662,-1,0,-2,-1,-1,-2,-1,0,-2,-2,0,-2,0,-1,-2,-2,-5,-4,-2,-2
11615.99662,-3,-1,0,-2,-1,-1,-2,-1,0,-2,-2,0,-2,0,-1,-2,-2,-5,-4,-2
11613.99662,-2,-3,-1,0,-2,-1,-1,-2,-1,0,-2,-2,0,-2,0,-1,-2,-2,-5,-4
11611.99662,-2,-2,-3,-1,0,-2,-1,-1,-2,-1,0,-2,-2,0,-2,0,-1,-2,-2,-5
11607.99662,-4,-2,-2,-3,-1,0,-2,-1,-1,-2,-1,0,-2,-2,0,-2,0,-1,-2,-2
11607.99662,0,-4,-2,-2,-3,-1,0,-2,-1,-1,-2,-1,0,-2,-2,0,-2,0,-1,-2
11607.99662,0,0,-4,-2,-2,-3,-1,0,-2,-1,-1,-2,-1,0,-2,-2,0,-2,0,-1
11607.99662,0,0,0,-4,-2,-2,-3,-1,0,-2,-1,-1,-2,-1,0,-2,-2,0,-2,0
11603.99662,-4,0,0,0,-4,-2,-2,-3,-1,0,-2,-1,-1,-2,-1,0,-2,-2,0,-2
11603.99662,0,-4,0,0,0,-4,-2,-2,-3,-1,0,-2,-1,-1,-2,-1,0,-2,-2,0
11600.99662,-3,0,-4,0,0,0,-4,-2,-2,-3,-1,0,-2,-1,-1,-2,-1,0,-2,-2
11597.99662,-3,-3,0,-4,0,0,0,-4,-2,-2,-3,-1,0,-2,-1,-1,-2,-1,0,-2
11593.99662,-4,-3,-3,0,-4,0,0,0,-4,-2,-2,-3,-1,0,-2,-1,-1,-2,-1,0
11592.99662,-1,-4,-3,-3,0,-4,0,0,0,-4,-2,-2,-3,-1,0,-2,-1,-1,-2,-1
11591.99662,-1,-1,-4,-3,-3,0,-4,0,0,0,-4,-2,-2,-3,-1,0,-2,-1,-1,-2
11588.99662,-3,-1,-1,-4,-3,-3,0,-4,0,0,0,-4,-2,-2,-3,-1,0,-2,-1,-1
11587.99662,-1,-3,-1,-1,-4,-3,-3,0,-4,0,0,0,-4,-2,-2,-3,-1,0,-2,-1
11581.99662,-6,-1,-3,-1,-1,-4,-3,-3,0,-4,0,0,0,-4,-2,-2,-3,-1,0,-2
11580.99662,-1,-6,-1,-3,-1,-1,-4,-3,-3,0,-4,0,0,0,-4,-2,-2,-3,-1,0
11579.99662,-1,-1,-6,-1,-3,-1,-1,-4,-3,-3,0,-4,0,0,0,-4,-2,-2,-3,-1
11578.99662,-1,-1,-1,-6,-1,-3,-1,-1,-4,-3,-3,0,-4,0,0,0,-4,-2,-2,-3
11575.99662,-3,-1,-1,-1,-6,-1,-3,-1,-1,-4,-3,-3,0,-4,0,0,0,-4,-2,-2
11570.99662,-5,-3,-1,-1,-1,-6,-1,-3,-1,-1,-4,-3,-3,0,-4,0,0,0,-4,-2
11570.99662,0,-5,-3,-1,-1,-1,-6,-1,-3,-1,-1,-4,-3,-3,0,-4,0,0,0,-4
11567.99662,-3,0,-5,-3,-1,-1,-1,-6,-1,-3,-1,-1,-4,-3,-3,0,-4,0,0,0
11564.99662,-3,-3,0,-5,-3,-1,-1,-1,-6,-1,-3,-1,-1,-4,-3,-3,0,-4,0,0
11562.99662,-2,-3,-3,0,-5,-3,-1,-1,-1,-6,-1,-3,-1,-1,-4,-3,-3,0,-4,0
11699.99662,137,-2,-3,-3,0,-5,-3,-1,-1,-1,-6,-1,-3,-1,-1,-4,-3,-3,0,-4
11693.99662,-6,137,-2,-3,-3,0,-5,-3,-1,-1,-1,-6,-1,-3,-1,-1,-4,-3,-3,0
11691.99662,-2,-6,137,-2,-3,-3,0,-5,-3,-1,-1,-1,-6,-1,-3,-1,-1,-4,-3,-3
11690.99662,-1,-2,-6,137,-2,-3,-3,0,-5,-3,-1,-1,-1,-6,-1,-3,-1,-1,-4,-3
11690.99662,0,-1,-2,-6,137,-2,-3,-3,0,-5,-3,-1,-1,-1,-6,-1,-3,-1,-1,-4
11690.99662,0,0,-1,-2,-6,137,-2,-3,-3,0,-5,-3,-1,-1,-1,-6,-1,-3,-1,-1
11690.99662,0,0,0,-1,-2,-6,137,-2,-3,-3,0,-5,-3,-1,-1,-1,-6,-1,-3,-1
11687.99662,-3,0,0,0,-1,-2,-6,137,-2,-3,-3,0,-5,-3,-1,-1,-1,-6,-1,-3
11686.99662,-1,-3,0,0,0,-1,-2,-6,137,-2,-3,-3,0,-5,-3,-1,-1,-1,-6,-1
11684.99662,-2,-1,-3,0,0,0,-1,-2,-6,137,-2,-3,-3,0,-5,-3,-1,-1,-1,-6
11684.99662,0,-2,-1,-3,0,0,0,-1,-2,-6,137,-2,-3,-3,0,-5,-3,-1,-1,-1
11678.99662,-6,0,-2,-1,-3,0,0,0,-1,-2,-6,137,-2,-3,-3,0,-5,-3,-1,-1
11677.99662,-1,-6,0,-2,-1,-3,0,0,0,-1,-2,-6,137,-2,-3,-3,0,-5,-3,-1
11674.99662,-3,-1,-6,0,-2,-1,-3,0,0,0,-1,-2,-6,137,-2,-3,-3,0,-5,-3
11668.99662,-6,-3,-1,-6,0,-2,-1,-3,0,0,0,-1,-2,-6,137,-2,-3,-3,0,-5
11665.99662,-3,-6,-3,-1,-6,0,-2,-1,-3,0,0,0,-1,-2,-6,137,-2,-3,-3,0
11662.99662,-3,-3,-6,-3,-1,-6,0,-2,-1,-3,0,0,0,-1,-2,-6,137,-2,-3,-3
11659.99662,-3,-3,-3,-6,-3,-1,-6,0,-2,-1,-3,0,0,0,-1,-2,-6,137,-2,-3
11655.99662,-4,-3,-3,-3,-6,-3,-1,-6,0,-2,-1,-3,0,0,0,-1,-2,-6,137,-2
11652.99662,-3,-4,-3,-3,-3,-6,-3,-1,-6,0,-2,-1,-3,0,0,0,-1,-2,-6,137
11652.99662,0,-3,-4,-3,-3,-3,-6,-3,-1,-6,0,-2,-1,-3,0,0,0,-1,-2,-6
11652.99662,0,0,-3,-4,-3,-3,-3,-6,-3,-1,-6,0,-2,-1,-3,0,0,0,-1,-2
11650.99662,-2,0,0,-3,-4,-3,-3,-3,-6,-3,-1,-6,0,-2,-1,-3,0,0,0,-1
11650.99662,0,-2,0,0,-3,-4,-3,-3,-3,-6,-3,-1,-6,0,-2,-1,-3,0,0,0
11649.99662,-1,0,-2,0,0,-3,-4,-3,-3,-3,-6,-3,-1,-6,0,-2,-1,-3,0,0
11647.99662,-2,-1,0,-2,0,0,-3,-4,-3,-3,-3,-6,-3,-1,-6,0,-2,-1,-3,0
11647.99662,0,-2,-1,0,-2,0,0,-3,-4,-3,-3,-3,-6,-3,-1,-6,0,-2,-1,-3
11644.99662,-3,0,-2,-1,0,-2,0,0,-3,-4,-3,-3,-3,-6,-3,-1,-6,0,-2,-1
11644.99662,0,-3,0,-2,-1,0,-2,0,0,-3,-4,-3,-3,-3,-6,-3,-1,-6,0,-2
11644.99662,0,0,-3,0,-2,-1,0,-2,0,0,-3,-4,-3,-3,-3,-6,-3,-1,-6,0
11641.99662,-3,0,0,-3,0,-2,-1,0,-2,0,0,-3,-4,-3,-3,-3,-6,-3,-1,-6
11640.99662,-1,-3,0,0,-3,0,-2,-1,0,-2,0,0,-3,-4,-3,-3,-3,-6,-3,-1
11640.99662,0,-1,-3,0,0,-3,0,-2,-1,0,-2,0,0,-3,-4,-3,-3,-3,-6,-3
11638.99662,-2,0,-1,-3,0,0,-3,0,-2,-1,0,-2,0,0,-3,-4,-3,-3,-3,-6
11638.99662,0,-2,0,-1,-3,0,0,-3,0,-2,-1,0,-2,0,0,-3,-4,-3,-3,-3
11636.99662,-2,0,-2,0,-1,-3,0,0,-3,0,-2,-1,0,-2,0,0,-3,-4,-3,-3
11636.99662,0,-2,0,-2,0,-1,-3,0,0,-3,0,-2,-1,0,-2,0,0,-3,-4,-3
11635.99662,-1,0,-2,0,-2,0,-1,-3,0,0,-3,0,-2,-1,0,-2,0,0,-3,-4
11634.99662,-1,-1,0,-2,0,-2,0,-1,-3,0,0,-3,0,-2,-1,0,-2,0,0,-3
11772.84739,137.8507688,-1,-1,0,-2,0,-2,0,-1,-3,0,0,-3,0,-2,-1,0,-2,0,0
11772.84739,0,137.8507688,-1,-1,0,-2,0,-2,0,-1,-3,0,0,-3,0,-2,-1,0,-2,0
11771.84739,-1,0,137.8507688,-1,-1,0,-2,0,-2,0,-1,-3,0,0,-3,0,-2,-1,0,-2
11770.84739,-1,-1,0,137.8507688,-1,-1,0,-2,0,-2,0,-1,-3,0,0,-3,0,-2,-1,0
11766.84739,-4,-1,-1,0,137.8507688,-1,-1,0,-2,0,-2,0,-1,-3,0,0,-3,0,-2,-1
11765.84739,-1,-4,-1,-1,0,137.8507688,-1,-1,0,-2,0,-2,0,-1,-3,0,0,-3,0,-2
11760.84739,-5,-1,-4,-1,-1,0,137.8507688,-1,-1,0,-2,0,-2,0,-1,-3,0,0,-3,0
11759.84739,-1,-5,-1,-4,-1,-1,0,137.8507688,-1,-1,0,-2,0,-2,0,-1,-3,0,0,-3
11759.84739,0,-1,-5,-1,-4,-1,-1,0,137.8507688,-1,-1,0,-2,0,-2,0,-1,-3,0,0
11756.84739,-3,0,-1,-5,-1,-4,-1,-1,0,137.8507688,-1,-1,0,-2,0,-2,0,-1,-3,0
11754.84739,-2,-3,0,-1,-5,-1,-4,-1,-1,0,137.8507688,-1,-1,0,-2,0,-2,0,-1,-3
11753.84739,-1,-2,-3,0,-1,-5,-1,-4,-1,-1,0,137.8507688,-1,-1,0,-2,0,-2,0,-1
11750.84739,-3,-1,-2,-3,0,-1,-5,-1,-4,-1,-1,0,137.8507688,-1,-1,0,-2,0,-2,0
11750.84739,0,-3,-1,-2,-3,0,-1,-5,-1,-4,-1,-1,0,137.8507688,-1,-1,0,-2,0,-2
11747.84739,-3,0,-3,-1,-2,-3,0,-1,-5,-1,-4,-1,-1,0,137.8507688,-1,-1,0,-2,0
11744.84739,-3,-3,0,-3,-1,-2,-3,0,-1,-5,-1,-4,-1,-1,0,137.8507688,-1,-1,0,-2
11742.84739,-2,-3,-3,0,-3,-1,-2,-3,0,-1,-5,-1,-4,-1,-1,0,137.8507688,-1,-1,0
11740.84739,-2,-2,-3,-3,0,-3,-1,-2,-3,0,-1,-5,-1,-4,-1,-1,0,137.8507688,-1,-1
11737.84739,-3,-2,-2,-3,-3,0,-3,-1,-2,-3,0,-1,-5,-1,-4,-1,-1,0,137.8507688,-1
11736.84739,-1,-3,-2,-2,-3,-3,0,-3,-1,-2,-3,0,-1,-5,-1,-4,-1,-1,0,137.8507688
11734.84739,-2,-1,-3,-2,-2,-3,-3,0,-3,-1,-2,-3,0,-1,-5,-1,-4,-1,-1,0
11734.84739,0,-2,-1,-3,-2,-2,-3,-3,0,-3,-1,-2,-3,0,-1,-5,-1,-4,-1,-1
11730.84739,-4,0,-2,-1,-3,-2,-2,-3,-3,0,-3,-1,-2,-3,0,-1,-5,-1,-4,-1
11730.84739,0,-4,0,-2,-1,-3,-2,-2,-3,-3,0,-3,-1,-2,-3,0,-1,-5,-1,-4
11730.84739,0,0,-4,0,-2,-1,-3,-2,-2,-3,-3,0,-3,-1,-2,-3,0,-1,-5,-1
11727.84739,-3,0,0,-4,0,-2,-1,-3,-2,-2,-3,-3,0,-3,-1,-2,-3,0,-1,-5
11725.84739,-2,-3,0,0,-4,0,-2,-1,-3,-2,-2,-3,-3,0,-3,-1,-2,-3,0,-1
11722.84739,-3,-2,-3,0,0,-4,0,-2,-1,-3,-2,-2,-3,-3,0,-3,-1,-2,-3,0
11930.84739,208,-3,-2,-3,0,0,-4,0,-2,-1,-3,-2,-2,-3,-3,0,-3,-1,-2,-3
11930.84739,0,208,-3,-2,-3,0,0,-4,0,-2,-1,-3,-2,-2,-3,-3,0,-3,-1,-2
11922.84739,-8,0,208,-3,-2,-3,0,0,-4,0,-2,-1,-3,-2,-2,-3,-3,0,-3,-1
11921.84739,-1,-8,0,208,-3,-2,-3,0,0,-4,0,-2,-1,-3,-2,-2,-3,-3,0,-3
11919.84739,-2,-1,-8,0,208,-3,-2,-3,0,0,-4,0,-2,-1,-3,-2,-2,-3,-3,0
11918.84739,-1,-2,-1,-8,0,208,-3,-2,-3,0,0,-4,0,-2,-1,-3,-2,-2,-3,-3
11915.84739,-3,-1,-2,-1,-8,0,208,-3,-2,-3,0,0,-4,0,-2,-1,-3,-2,-2,-3
11911.84739,-4,-3,-1,-2,-1,-8,0,208,-3,-2,-3,0,0,-4,0,-2,-1,-3,-2,-2
11911.84739,0,-4,-3,-1,-2,-1,-8,0,208,-3,-2,-3,0,0,-4,0,-2,-1,-3,-2
